,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
30,17.0,21.0,25.0,30,,,,,,,,,,,,,,,,,,,,,,,9,1
31,17.0,21.0,25.0,31,,,,,,,,,,,,,,,,,,,,,,,9,1
32,17.0,21.0,25.0,32,,,,,,,,,,,,,,,,,,,,,,,9,1
33,17.0,21.0,25.0,33,,,,,,,,,,,,,,,,,,,,,,,9,1
34,17.0,21.0,25.0,34,,,,,,,,,,,,,,,,,,,,,,,9,1
35,17.0,21.0,25.0,35,,,,,,,,,,,,,,,,,,,,,,,9,1
36,17.0,21.0,25.0,36,,,,,,,,,,,,,,,,,,,,,,,9,1
37,17.0,21.0,25.0,37,,,,,,,,,,,,,,,,,,,,,,,9,1
38,17.0,21.0,25.0,38,,,,,,,,,,,,,,,,,,,,,,,9,1
39,17.0,21.0,25.0,39,,,,,,,,,,,,,,,,,,,,,,,9,1
40,17.0,21.0,25.0,40,,,,,,,,,,,,,,,,,,,,,,,9,1
41,17.0,21.0,25.0,41,,,,,,,,,,,,,,,,,,,,,,,9,1
42,17.0,21.0,25.0,42,,,,,,,,,,,,,,,,,,,,,,,9,1
43,17.0,21.0,25.0,43,,,,,,,,,,,,,,,,,,,,,,,9,1
44,17.0,21.0,25.0,44,,,,,,,,,,,,,,,,,,,,,,,9,1
45,17.0,21.0,25.0,45,,,,,,,,,,,,,,,,,,,,,,,9,1
46,17.0,21.0,25.0,46,,,,,,,,,,,,,,,,,,,,,,,9,1
47,17.0,21.0,25.0,47,,,,,,,,,,,,,,,,,,,,,,,9,1
48,17.0,21.0,25.0,48,,,,,,,,,,,,,,,,,,,,,,,9,1
49,17.0,21.0,25.0,49,,,,,,,,,,,,,,,,,,,,,,,9,1
50,17.0,21.0,25.0,50,,,,,,,,,,,,,,,,,,,,,,,9,1
51,17.0,21.0,25.0,51,,,,,,,,,,,,,,,,,,,,,,,9,1
52,17.0,21.0,25.0,52,,,,,,,,,,,,,,,,,,,,,,,9,1
53,17.0,21.0,25.0,53,,,,,,,,,,,,,,,,,,,,,,,9,1
54,17.0,21.0,25.0,54,,,,,,,,,,,,,,,,,,,,,,,9,1
55,17.0,21.0,25.0,55,,,,,,,,,,,,,,,,,,,,,,,9,1
56,17.0,21.0,25.0,56,,,,,,,,,,,,,,,,,,,,,,,9,1
57,17.0,21.0,25.0,57,,,,,,,,,,,,,,,,,,,,,,,9,1
58,17.0,21.0,25.0,58,,,,,,,,,,,,,,,,,,,,,,,9,1
59,17.0,21.0,25.0,59,,,,,,,,,,,,,,,,,,,,,,,9,1
60,17.0,21.0,25.0,60,,,,,,,,,,,,,,,,,,,,,,,9,1
61,17.0,21.0,25.0,61,,,,,,,,,,,,,,,,,,,,,,,9,1
62,17.0,21.0,25.0,62,,,,,,,,,,,,,,,,,,,,,,,9,1
63,17.0,21.0,25.0,63,,,,,,,,,,,,,,,,,,,,,,,9,1
64,17.0,21.0,25.0,64,,,,,,,,,,,,,,,,,,,,,,,9,1
65,17.0,21.0,25.0,65,,,,,,,,,,,,,,,,,,,,,,,9,1
66,17.0,21.0,25.0,66,,,,,,,,,,,,,,,,,,,,,,,9,1
67,17.0,21.0,25.0,67,,,,,,,,,,,,,,,,,,,,,,,9,1
68,17.0,21.0,25.0,68,,,,,,,,,,,,,,,,,,,,,,,9,1
69,17.0,21.0,25.0,69,,,,,,,,,,,,,,,,,,,,,,,9,1
70,17.0,21.0,25.0,70,,,,,,,,,,,,,,,,,,,,,,,9,1
71,17.0,21.0,25.0,71,,,,,,,,,,,,,,,,,,,,,,,9,1
72,17.0,21.0,25.0,72,,,,,,,,,,,,,,,,,,,,,,,9,1
73,17.0,21.0,25.0,73,,,,,,,,,,,,,,,,,,,,,,,9,1
74,17.0,21.0,25.0,74,,,,,,,,,,,,,,,,,,,,,,,9,1
75,17.0,21.0,25.0,75,,,,,,,,,,,,,,,,,,,,,,,9,1
76,17.0,21.0,25.0,76,,,,,,,,,,,,,,,,,,,,,,,9,1
77,17.0,21.0,25.0,77,,,,,,,,,,,,,,,,,,,,,,,9,1
78,17.0,21.0,25.0,78,,,,,,,,,,,,,,,,,,,,,,,9,1
79,17.0,21.0,25.0,79,,,,,,,,,,,,,,,,,,,,,,,9,1
80,17.0,21.0,25.0,80,,,,,,,,,,,,,,,,,,,,,,,9,1
81,17.0,21.0,25.0,81,,,,,,,,,,,,,,,,,,,,,,,9,1
82,17.0,21.0,25.0,82,,,,,,,,,,,,,,,,,,,,,,,9,1
83,17.0,21.0,25.0,83,,,,,,,,,,,,,,,,,,,,,,,9,1
84,17.0,21.0,25.0,84,,,,,,,,,,,,,,,,,,,,,,,9,1
85,17.0,21.0,25.0,85,,,,,,,,,,,,,,,,,,,,,,,9,1
86,17.0,21.0,25.0,86,,,,,,,,,,,,,,,,,,,,,,,9,1
87,17.0,21.0,25.0,87,,,,,,,,,,,,,,,,,,,,,,,9,1
88,17.0,21.0,25.0,88,,,,,,,,,,,,,,,,,,,,,,,9,1
89,17.0,21.0,25.0,89,,,,,,,,,,,,,,,,,,,,,,,9,1
90,17.0,21.0,25.0,90,,,,,,,,,,,,,,,,,,,,,,,9,1
91,17.0,21.0,25.0,91,,,,,,,,,,,,,,,,,,,,,,,9,1
92,17.0,21.0,25.0,92,,,,,,,,,,,,,,,,,,,,,,,9,1
93,17.0,21.0,25.0,93,,,,,,,,,,,,,,,,,,,,,,,9,1
94,17.0,21.0,25.0,94,,,,,,,,,,,,,,,,,,,,,,,9,1
95,17.0,21.0,25.0,95,,,,,,,,,,,,,,,,,,,,,,,9,1
96,17.0,21.0,25.0,96,,,,,,,,,,,,,,,,,,,,,,,9,1
97,17.0,21.0,25.0,97,,,,,,,,,,,,,,,,,,,,,,,9,1
98,17.0,21.0,25.0,98,,,,,,,,,,,,,,,,,,,,,,,9,1
99,17.0,21.0,25.0,99,,,,,,,,,,,,,,,,,,,,,,,9,1
100,18.0,22.0,26.0,0,,,,,,,,,,,,,,,,,,,,,,,9,1
101,18.0,22.0,26.0,1,,,,,,,,,,,,,,,,,,,,,,,9,1
102,18.0,22.0,26.0,2,,,,,,,,,,,,,,,,,,,,,,,9,1
103,18.0,22.0,26.0,3,,,,,,,,,,,,,,,,,,,,,,,9,1
104,18.0,22.0,26.0,4,,,,,,,,,,,,,,,,,,,,,,,9,1
105,18.0,22.0,26.0,5,,,,,,,,,,,,,,,,,,,,,,,9,1
106,18.0,22.0,26.0,6,,,,,,,,,,,,,,,,,,,,,,,9,1
107,18.0,22.0,26.0,7,,,,,,,,,,,,,,,,,,,,,,,9,1
108,18.0,22.0,26.0,8,,,,,,,,,,,,,,,,,,,,,,,9,1
109,18.0,22.0,26.0,9,,,,,,,,,,,,,,,,,,,,,,,9,1
110,18.0,22.0,26.0,10,,,,,,,,,,,,,,,,,,,,,,,9,1
111,18.0,22.0,26.0,11,,,,,,,,,,,,,,,,,,,,,,,9,1
112,18.0,22.0,26.0,12,,,,,,,,,,,,,,,,,,,,,,,9,1
113,18.0,22.0,26.0,13,,,,,,,,,,,,,,,,,,,,,,,9,1
114,18.0,22.0,26.0,14,,,,,,,,,,,,,,,,,,,,,,,9,1
115,18.0,22.0,26.0,15,,,,,,,,,,,,,,,,,,,,,,,9,1
116,18.0,22.0,26.0,16,,,,,,,,,,,,,,,,,,,,,,,9,1
117,18.0,22.0,26.0,17,,,,,,,,,,,,,,,,,,,,,,,9,1
118,18.0,22.0,26.0,18,,,,,,,,,,,,,,,,,,,,,,,9,1
119,18.0,22.0,26.0,19,,,,,,,,,,,,,,,,,,,,,,,9,1
120,18.0,22.0,26.0,20,,,,,,,,,,,,,,,,,,,,,,,9,1
121,18.0,22.0,26.0,21,,,,,,,,,,,,,,,,,,,,,,,9,1
122,18.0,22.0,26.0,22,,,,,,,,,,,,,,,,,,,,,,,9,1
123,18.0,22.0,26.0,23,,,,,,,,,,,,,,,,,,,,,,,9,1
124,18.0,22.0,26.0,24,,,,,,,,,,,,,,,,,,,,,,,9,1
125,18.0,22.0,26.0,25,,,,,,,,,,,,,,,,,,,,,,,9,1
126,18.0,22.0,26.0,26,,,,,,,,,,,,,,,,,,,,,,,9,1
127,18.0,22.0,26.0,27,,,,,,,,,,,,,,,,,,,,,,,9,1
128,18.0,22.0,26.0,28,,,,,,,,,,,,,,,,,,,,,,,9,1
129,18.0,22.0,26.0,29,,,,,,,,,,,,,,,,,,,,,,,9,1
130,18.0,22.0,26.0,30,,,,,,,,,,,,,,,,,,,,,,,9,1
131,18.0,22.0,26.0,31,,,,,,,,,,,,,,,,,,,,,,,9,1
132,18.0,22.0,26.0,32,,,,,,,,,,,,,,,,,,,,,,,9,1
133,18.0,22.0,26.0,33,,,,,,,,,,,,,,,,,,,,,,,9,1
134,18.0,22.0,26.0,34,,,,,,,,,,,,,,,,,,,,,,,9,1
135,18.0,22.0,26.0,35,,,,,,,,,,,,,,,,,,,,,,,9,1
136,18.0,22.0,26.0,36,,,,,,,,,,,,,,,,,,,,,,,9,1
137,18.0,22.0,26.0,37,,,,,,,,,,,,,,,,,,,,,,,9,1
138,18.0,22.0,26.0,38,,,,,,,,,,,,,,,,,,,,,,,9,1
139,18.0,22.0,26.0,39,,,,,,,,,,,,,,,,,,,,,,,9,1
140,18.0,22.0,26.0,40,,,,,,,,,,,,,,,,,,,,,,,9,1
141,18.0,22.0,26.0,41,,,,,,,,,,,,,,,,,,,,,,,9,1
142,18.0,22.0,26.0,42,,,,,,,,,,,,,,,,,,,,,,,9,1
143,18.0,22.0,26.0,43,,,,,,,,,,,,,,,,,,,,,,,9,1
144,18.0,22.0,26.0,44,,,,,,,,,,,,,,,,,,,,,,,9,1
145,18.0,22.0,26.0,45,,,,,,,,,,,,,,,,,,,,,,,9,1
146,18.0,22.0,26.0,46,,,,,,,,,,,,,,,,,,,,,,,9,1
147,18.0,22.0,26.0,47,,,,,,,,,,,,,,,,,,,,,,,9,1
148,18.0,22.0,26.0,48,,,,,,,,,,,,,,,,,,,,,,,9,1
149,18.0,22.0,26.0,49,,,,,,,,,,,,,,,,,,,,,,,9,1
150,18.0,22.0,26.0,50,,,,,,,,,,,,,,,,,,,,,,,9,1
151,18.0,22.0,26.0,51,,,,,,,,,,,,,,,,,,,,,,,9,1
152,18.0,22.0,26.0,52,,,,,,,,,,,,,,,,,,,,,,,9,1
153,18.0,22.0,26.0,53,,,,,,,,,,,,,,,,,,,,,,,9,1
154,18.0,22.0,26.0,54,,,,,,,,,,,,,,,,,,,,,,,9,1
155,18.0,22.0,26.0,55,,,,,,,,,,,,,,,,,,,,,,,9,1
156,18.0,22.0,26.0,56,,,,,,,,,,,,,,,,,,,,,,,9,1
157,18.0,22.0,26.0,57,,,,,,,,,,,,,,,,,,,,,,,9,1
158,18.0,22.0,26.0,58,,,,,,,,,,,,,,,,,,,,,,,9,1
159,18.0,22.0,26.0,59,,,,,,,,,,,,,,,,,,,,,,,9,1
160,18.0,22.0,26.0,60,,,,,,,,,,,,,,,,,,,,,,,9,1
161,18.0,22.0,26.0,61,,,,,,,,,,,,,,,,,,,,,,,9,1
162,18.0,22.0,26.0,62,,,,,,,,,,,,,,,,,,,,,,,9,1
163,18.0,22.0,26.0,63,,,,,,,,,,,,,,,,,,,,,,,9,1
164,18.0,22.0,26.0,64,,,,,,,,,,,,,,,,,,,,,,,9,1
165,18.0,22.0,26.0,65,,,,,,,,,,,,,,,,,,,,,,,9,1
166,18.0,22.0,26.0,66,,,,,,,,,,,,,,,,,,,,,,,9,1
167,18.0,22.0,26.0,67,,,,,,,,,,,,,,,,,,,,,,,9,1
168,18.0,22.0,26.0,68,,,,,,,,,,,,,,,,,,,,,,,9,1
169,18.0,22.0,26.0,69,,,,,,,,,,,,,,,,,,,,,,,9,1
170,18.0,22.0,26.0,70,,,,,,,,,,,,,,,,,,,,,,,9,1
171,18.0,22.0,26.0,71,,,,,,,,,,,,,,,,,,,,,,,9,1
172,18.0,22.0,26.0,72,,,,,,,,,,,,,,,,,,,,,,,9,1
173,18.0,22.0,26.0,73,,,,,,,,,,,,,,,,,,,,,,,9,1
174,18.0,22.0,26.0,74,,,,,,,,,,,,,,,,,,,,,,,9,1
175,18.0,22.0,26.0,75,,,,,,,,,,,,,,,,,,,,,,,9,1
176,18.0,22.0,26.0,76,,,,,,,,,,,,,,,,,,,,,,,9,1
177,18.0,22.0,26.0,77,,,,,,,,,,,,,,,,,,,,,,,9,1
178,18.0,22.0,26.0,78,,,,,,,,,,,,,,,,,,,,,,,9,1
179,18.0,22.0,26.0,79,,,,,,,,,,,,,,,,,,,,,,,9,1
180,18.0,22.0,26.0,80,,,,,,,,,,,,,,,,,,,,,,,9,1
181,18.0,22.0,26.0,81,,,,,,,,,,,,,,,,,,,,,,,9,1
182,18.0,22.0,26.0,82,,,,,,,,,,,,,,,,,,,,,,,9,1
183,18.0,22.0,26.0,83,,,,,,,,,,,,,,,,,,,,,,,9,1
184,18.0,22.0,26.0,84,,,,,,,,,,,,,,,,,,,,,,,9,1
185,18.0,22.0,26.0,85,,,,,,,,,,,,,,,,,,,,,,,9,1
186,18.0,22.0,26.0,86,,,,,,,,,,,,,,,,,,,,,,,9,1
187,18.0,22.0,26.0,87,,,,,,,,,,,,,,,,,,,,,,,9,1
188,18.0,22.0,26.0,88,,,,,,,,,,,,,,,,,,,,,,,9,1
189,18.0,22.0,26.0,89,,,,,,,,,,,,,,,,,,,,,,,9,1
190,18.0,22.0,26.0,90,,,,,,,,,,,,,,,,,,,,,,,9,1
191,18.0,22.0,26.0,91,,,,,,,,,,,,,,,,,,,,,,,9,1
192,18.0,22.0,26.0,92,,,,,,,,,,,,,,,,,,,,,,,9,1
193,18.0,22.0,26.0,93,,,,,,,,,,,,,,,,,,,,,,,9,1
194,18.0,22.0,26.0,94,,,,,,,,,,,,,,,,,,,,,,,9,1
195,18.0,22.0,26.0,95,,,,,,,,,,,,,,,,,,,,,,,9,1
196,18.0,22.0,26.0,96,,,,,,,,,,,,,,,,,,,,,,,9,1
197,18.0,22.0,26.0,97,,,,,,,,,,,,,,,,,,,,,,,9,1
198,18.0,22.0,26.0,98,,,,,,,,,,,,,,,,,,,,,,,9,1
199,18.0,22.0,26.0,99,,,,,,,,,,,,,,,,,,,,,,,9,1
200,19.0,23.0,27.0,0,,,,,,,,,,,,,,,,,,,,,,,9,1
201,19.0,23.0,27.0,1,,,,,,,,,,,,,,,,,,,,,,,9,1
202,19.0,23.0,27.0,2,,,,,,,,,,,,,,,,,,,,,,,9,1
203,19.0,23.0,27.0,3,,,,,,,,,,,,,,,,,,,,,,,9,1
204,19.0,23.0,27.0,4,,,,,,,,,,,,,,,,,,,,,,,9,1
205,19.0,23.0,27.0,5,,,,,,,,,,,,,,,,,,,,,,,9,1
206,19.0,23.0,27.0,6,,,,,,,,,,,,,,,,,,,,,,,9,1
207,19.0,23.0,27.0,7,,,,,,,,,,,,,,,,,,,,,,,9,1
208,19.0,23.0,27.0,8,,,,,,,,,,,,,,,,,,,,,,,9,1
209,19.0,23.0,27.0,9,,,,,,,,,,,,,,,,,,,,,,,9,1
210,19.0,23.0,27.0,10,,,,,,,,,,,,,,,,,,,,,,,9,1
211,19.0,23.0,27.0,11,,,,,,,,,,,,,,,,,,,,,,,9,1
212,19.0,23.0,27.0,12,,,,,,,,,,,,,,,,,,,,,,,9,1
213,19.0,23.0,27.0,13,,,,,,,,,,,,,,,,,,,,,,,9,1
214,19.0,23.0,27.0,14,,,,,,,,,,,,,,,,,,,,,,,9,1
215,19.0,23.0,27.0,15,,,,,,,,,,,,,,,,,,,,,,,9,1
216,19.0,23.0,27.0,16,,,,,,,,,,,,,,,,,,,,,,,9,1
217,19.0,23.0,27.0,17,,,,,,,,,,,,,,,,,,,,,,,9,1
218,19.0,23.0,27.0,18,,,,,,,,,,,,,,,,,,,,,,,9,1
219,19.0,23.0,27.0,19,,,,,,,,,,,,,,,,,,,,,,,9,1
220,19.0,23.0,27.0,20,,,,,,,,,,,,,,,,,,,,,,,9,1
221,19.0,23.0,27.0,21,,,,,,,,,,,,,,,,,,,,,,,9,1
222,19.0,23.0,27.0,22,,,,,,,,,,,,,,,,,,,,,,,9,1
223,19.0,23.0,27.0,23,,,,,,,,,,,,,,,,,,,,,,,9,1
224,19.0,23.0,27.0,24,,,,,,,,,,,,,,,,,,,,,,,9,1
225,19.0,23.0,27.0,25,,,,,,,,,,,,,,,,,,,,,,,9,1
226,19.0,23.0,27.0,26,,,,,,,,,,,,,,,,,,,,,,,9,1
227,19.0,23.0,27.0,27,,,,,,,,,,,,,,,,,,,,,,,9,1
228,19.0,23.0,27.0,28,,,,,,,,,,,,,,,,,,,,,,,9,1
229,19.0,23.0,27.0,29,,,,,,,,,,,,,,,,,,,,,,,9,1
230,19.0,23.0,27.0,30,,,,,,,,,,,,,,,,,,,,,,,9,1
231,19.0,23.0,27.0,31,,,,,,,,,,,,,,,,,,,,,,,9,1
232,19.0,23.0,27.0,32,,,,,,,,,,,,,,,,,,,,,,,9,1
233,19.0,23.0,27.0,33,,,,,,,,,,,,,,,,,,,,,,,9,1
234,19.0,23.0,27.0,34,,,,,,,,,,,,,,,,,,,,,,,9,1
235,19.0,23.0,27.0,35,,,,,,,,,,,,,,,,,,,,,,,9,1
236,19.0,23.0,27.0,36,,,,,,,,,,,,,,,,,,,,,,,9,1
237,19.0,23.0,27.0,37,,,,,,,,,,,,,,,,,,,,,,,9,1
238,19.0,23.0,27.0,38,,,,,,,,,,,,,,,,,,,,,,,9,1
239,19.0,23.0,27.0,39,,,,,,,,,,,,,,,,,,,,,,,9,1
240,19.0,23.0,27.0,40,,,,,,,,,,,,,,,,,,,,,,,9,1
241,19.0,23.0,27.0,41,,,,,,,,,,,,,,,,,,,,,,,9,1
242,19.0,23.0,27.0,42,,,,,,,,,,,,,,,,,,,,,,,9,1
243,19.0,23.0,27.0,43,,,,,,,,,,,,,,,,,,,,,,,9,1
244,19.0,23.0,27.0,44,,,,,,,,,,,,,,,,,,,,,,,9,1
245,19.0,23.0,27.0,45,,,,,,,,,,,,,,,,,,,,,,,9,1
246,19.0,23.0,27.0,46,,,,,,,,,,,,,,,,,,,,,,,9,1
247,19.0,23.0,27.0,47,,,,,,,,,,,,,,,,,,,,,,,9,1
248,19.0,23.0,27.0,48,,,,,,,,,,,,,,,,,,,,,,,9,1
249,19.0,23.0,27.0,49,,,,,,,,,,,,,,,,,,,,,,,9,1
250,19.0,23.0,27.0,50,,,,,,,,,,,,,,,,,,,,,,,9,1
251,19.0,23.0,27.0,51,,,,,,,,,,,,,,,,,,,,,,,9,1
252,19.0,23.0,27.0,52,,,,,,,,,,,,,,,,,,,,,,,9,1
253,19.0,23.0,27.0,53,,,,,,,,,,,,,,,,,,,,,,,9,1
254,19.0,23.0,27.0,54,,,,,,,,,,,,,,,,,,,,,,,9,1
255,19.0,23.0,27.0,55,,,,,,,,,,,,,,,,,,,,,,,9,1
256,19.0,23.0,27.0,56,,,,,,,,,,,,,,,,,,,,,,,9,1
257,19.0,23.0,27.0,57,,,,,,,,,,,,,,,,,,,,,,,9,1
258,19.0,23.0,27.0,58,,,,,,,,,,,,,,,,,,,,,,,9,1
259,19.0,23.0,27.0,59,,,,,,,,,,,,,,,,,,,,,,,9,1
260,19.0,23.0,27.0,60,,,,,,,,,,,,,,,,,,,,,,,9,1
261,19.0,23.0,27.0,61,,,,,,,,,,,,,,,,,,,,,,,9,1
262,19.0,23.0,27.0,62,,,,,,,,,,,,,,,,,,,,,,,9,1
263,19.0,23.0,27.0,63,,,,,,,,,,,,,,,,,,,,,,,9,1
264,19.0,23.0,27.0,64,,,,,,,,,,,,,,,,,,,,,,,9,1
265,19.0,23.0,27.0,65,,,,,,,,,,,,,,,,,,,,,,,9,1
266,19.0,23.0,27.0,66,,,,,,,,,,,,,,,,,,,,,,,9,1
267,19.0,23.0,27.0,67,,,,,,,,,,,,,,,,,,,,,,,9,1
268,19.0,23.0,27.0,68,,,,,,,,,,,,,,,,,,,,,,,9,1
269,19.0,23.0,27.0,69,,,,,,,,,,,,,,,,,,,,,,,9,1
270,19.0,23.0,27.0,70,,,,,,,,,,,,,,,,,,,,,,,9,1
271,19.0,23.0,27.0,71,,,,,,,,,,,,,,,,,,,,,,,9,1
272,19.0,23.0,27.0,72,,,,,,,,,,,,,,,,,,,,,,,9,1
273,19.0,23.0,27.0,73,,,,,,,,,,,,,,,,,,,,,,,9,1
274,19.0,23.0,27.0,74,,,,,,,,,,,,,,,,,,,,,,,9,1
275,19.0,23.0,27.0,75,,,,,,,,,,,,,,,,,,,,,,,9,1
276,19.0,23.0,27.0,76,,,,,,,,,,,,,,,,,,,,,,,9,1
277,19.0,23.0,27.0,77,,,,,,,,,,,,,,,,,,,,,,,9,1
278,19.0,23.0,27.0,78,,,,,,,,,,,,,,,,,,,,,,,9,1
279,19.0,23.0,27.0,79,,,,,,,,,,,,,,,,,,,,,,,9,1
280,19.0,23.0,27.0,80,,,,,,,,,,,,,,,,,,,,,,,9,1
281,19.0,23.0,27.0,81,,,,,,,,,,,,,,,,,,,,,,,9,1
282,19.0,23.0,27.0,82,,,,,,,,,,,,,,,,,,,,,,,9,1
283,19.0,23.0,27.0,83,,,,,,,,,,,,,,,,,,,,,,,9,1
284,19.0,23.0,27.0,84,,,,,,,,,,,,,,,,,,,,,,,9,1
285,19.0,23.0,27.0,85,,,,,,,,,,,,,,,,,,,,,,,9,1
286,19.0,23.0,27.0,86,,,,,,,,,,,,,,,,,,,,,,,9,1
287,19.0,23.0,27.0,87,,,,,,,,,,,,,,,,,,,,,,,9,1
288,19.0,23.0,27.0,88,,,,,,,,,,,,,,,,,,,,,,,9,1
289,19.0,23.0,27.0,89,,,,,,,,,,,,,,,,,,,,,,,9,1
290,19.0,23.0,27.0,90,,,,,,,,,,,,,,,,,,,,,,,9,1
291,19.0,23.0,27.0,91,,,,,,,,,,,,,,,,,,,,,,,9,1
292,19.0,23.0,27.0,92,,,,,,,,,,,,,,,,,,,,,,,9,1
293,19.0,23.0,27.0,93,,,,,,,,,,,,,,,,,,,,,,,9,1
294,19.0,23.0,27.0,94,,,,,,,,,,,,,,,,,,,,,,,9,1
295,19.0,23.0,27.0,95,,,,,,,,,,,,,,,,,,,,,,,9,1
296,19.0,23.0,27.0,96,,,,,,,,,,,,,,,,,,,,,,,9,1
297,19.0,23.0,27.0,97,,,,,,,,,,,,,,,,,,,,,,,9,1
298,19.0,23.0,27.0,98,,,,,,,,,,,,,,,,,,,,,,,9,1
299,19.0,23.0,27.0,99,,,,,,,,,,,,,,,,,,,,,,,9,1
300,20.0,24.0,28.0,0,,,,,,,,,,,,,,,,,,,,,,,9,1
301,20.0,24.0,28.0,1,,,,,,,,,,,,,,,,,,,,,,,9,1
302,20.0,24.0,28.0,2,,,,,,,,,,,,,,,,,,,,,,,9,1
303,20.0,24.0,28.0,3,,,,,,,,,,,,,,,,,,,,,,,9,1
304,20.0,24.0,28.0,4,,,,,,,,,,,,,,,,,,,,,,,9,1
305,20.0,24.0,28.0,5,,,,,,,,,,,,,,,,,,,,,,,9,1
306,20.0,24.0,28.0,6,,,,,,,,,,,,,,,,,,,,,,,9,1
307,20.0,24.0,28.0,7,,,,,,,,,,,,,,,,,,,,,,,9,1
308,20.0,24.0,28.0,8,,,,,,,,,,,,,,,,,,,,,,,9,1
309,20.0,24.0,28.0,9,,,,,,,,,,,,,,,,,,,,,,,9,1
310,20.0,24.0,28.0,10,,,,,,,,,,,,,,,,,,,,,,,9,1
311,20.0,24.0,28.0,11,,,,,,,,,,,,,,,,,,,,,,,9,1
312,20.0,24.0,28.0,12,,,,,,,,,,,,,,,,,,,,,,,9,1
313,20.0,24.0,28.0,13,,,,,,,,,,,,,,,,,,,,,,,9,1
314,20.0,24.0,28.0,14,,,,,,,,,,,,,,,,,,,,,,,9,1
315,20.0,24.0,28.0,15,,,,,,,,,,,,,,,,,,,,,,,9,1
316,20.0,24.0,28.0,16,,,,,,,,,,,,,,,,,,,,,,,9,1
317,20.0,24.0,28.0,17,,,,,,,,,,,,,,,,,,,,,,,9,1
318,20.0,24.0,28.0,18,,,,,,,,,,,,,,,,,,,,,,,9,1
319,20.0,24.0,28.0,19,,,,,,,,,,,,,,,,,,,,,,,9,1
320,20.0,24.0,28.0,20,,,,,,,,,,,,,,,,,,,,,,,9,1
321,20.0,24.0,28.0,21,,,,,,,,,,,,,,,,,,,,,,,9,1
322,20.0,24.0,28.0,22,,,,,,,,,,,,,,,,,,,,,,,9,1
323,20.0,24.0,28.0,23,,,,,,,,,,,,,,,,,,,,,,,9,1
324,20.0,24.0,28.0,24,,,,,,,,,,,,,,,,,,,,,,,9,1
325,20.0,24.0,28.0,25,,,,,,,,,,,,,,,,,,,,,,,9,1
326,20.0,24.0,28.0,26,,,,,,,,,,,,,,,,,,,,,,,9,1
327,20.0,24.0,28.0,27,,,,,,,,,,,,,,,,,,,,,,,9,1
328,20.0,24.0,28.0,28,,,,,,,,,,,,,,,,,,,,,,,9,1
329,20.0,24.0,28.0,29,,,,,,,,,,,,,,,,,,,,,,,9,1
330,20.0,24.0,28.0,30,,,,,,,,,,,,,,,,,,,,,,,9,1
331,20.0,24.0,28.0,31,,,,,,,,,,,,,,,,,,,,,,,9,1
332,20.0,24.0,28.0,32,,,,,,,,,,,,,,,,,,,,,,,9,1
333,20.0,24.0,28.0,33,,,,,,,,,,,,,,,,,,,,,,,9,1
334,20.0,24.0,28.0,34,,,,,,,,,,,,,,,,,,,,,,,9,1
335,20.0,24.0,28.0,35,,,,,,,,,,,,,,,,,,,,,,,9,1
336,20.0,24.0,28.0,36,,,,,,,,,,,,,,,,,,,,,,,9,1
337,20.0,24.0,28.0,37,,,,,,,,,,,,,,,,,,,,,,,9,1
338,20.0,24.0,28.0,38,,,,,,,,,,,,,,,,,,,,,,,9,1
339,20.0,24.0,28.0,39,,,,,,,,,,,,,,,,,,,,,,,9,1
340,20.0,24.0,28.0,40,,,,,,,,,,,,,,,,,,,,,,,9,1
341,20.0,24.0,28.0,41,,,,,,,,,,,,,,,,,,,,,,,9,1
342,20.0,24.0,28.0,42,,,,,,,,,,,,,,,,,,,,,,,9,1
343,20.0,24.0,28.0,43,,,,,,,,,,,,,,,,,,,,,,,9,1
344,20.0,24.0,28.0,44,,,,,,,,,,,,,,,,,,,,,,,9,1
345,20.0,24.0,28.0,45,,,,,,,,,,,,,,,,,,,,,,,9,1
346,20.0,24.0,28.0,46,,,,,,,,,,,,,,,,,,,,,,,9,1
347,20.0,24.0,28.0,47,,,,,,,,,,,,,,,,,,,,,,,9,1
348,20.0,24.0,28.0,48,,,,,,,,,,,,,,,,,,,,,,,9,1
349,20.0,24.0,28.0,49,,,,,,,,,,,,,,,,,,,,,,,9,1
350,20.0,24.0,28.0,50,,,,,,,,,,,,,,,,,,,,,,,9,1
351,20.0,24.0,28.0,51,,,,,,,,,,,,,,,,,,,,,,,9,1
352,20.0,24.0,28.0,52,,,,,,,,,,,,,,,,,,,,,,,9,1
353,20.0,24.0,28.0,53,,,,,,,,,,,,,,,,,,,,,,,9,1
354,20.0,24.0,28.0,54,,,,,,,,,,,,,,,,,,,,,,,9,1
355,20.0,24.0,28.0,55,,,,,,,,,,,,,,,,,,,,,,,9,1
356,20.0,24.0,28.0,56,,,,,,,,,,,,,,,,,,,,,,,9,1
357,20.0,24.0,28.0,57,,,,,,,,,,,,,,,,,,,,,,,9,1
358,20.0,24.0,28.0,58,,,,,,,,,,,,,,,,,,,,,,,9,1
