,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
22,18.0,22.0,26.0,22,,,,,,,,,,,,,,,,,,,,,,,9,1
23,18.0,22.0,26.0,23,,,,,,,,,,,,,,,,,,,,,,,9,1
24,18.0,22.0,26.0,24,,,,,,,,,,,,,,,,,,,,,,,9,1
25,18.0,22.0,26.0,25,,,,,,,,,,,,,,,,,,,,,,,9,1
26,18.0,22.0,26.0,26,,,,,,,,,,,,,,,,,,,,,,,9,1
27,18.0,22.0,26.0,27,,,,,,,,,,,,,,,,,,,,,,,9,1
28,18.0,22.0,26.0,28,,,,,,,,,,,,,,,,,,,,,,,9,1
29,18.0,22.0,26.0,29,,,,,,,,,,,,,,,,,,,,,,,9,1
30,18.0,22.0,26.0,30,,,,,,,,,,,,,,,,,,,,,,,9,1
31,18.0,22.0,26.0,31,,,,,,,,,,,,,,,,,,,,,,,9,1
32,18.0,22.0,26.0,32,,,,,,,,,,,,,,,,,,,,,,,9,1
33,18.0,22.0,26.0,33,,,,,,,,,,,,,,,,,,,,,,,9,1
34,18.0,22.0,26.0,34,,,,,,,,,,,,,,,,,,,,,,,9,1
35,18.0,22.0,26.0,35,,,,,,,,,,,,,,,,,,,,,,,9,1
36,18.0,22.0,26.0,36,,,,,,,,,,,,,,,,,,,,,,,9,1
37,18.0,22.0,26.0,37,,,,,,,,,,,,,,,,,,,,,,,9,1
38,18.0,22.0,26.0,38,,,,,,,,,,,,,,,,,,,,,,,9,1
39,18.0,22.0,26.0,39,,,,,,,,,,,,,,,,,,,,,,,9,1
40,18.0,22.0,26.0,40,,,,,,,,,,,,,,,,,,,,,,,9,1
41,18.0,22.0,26.0,41,,,,,,,,,,,,,,,,,,,,,,,9,1
42,18.0,22.0,26.0,42,,,,,,,,,,,,,,,,,,,,,,,9,1
43,18.0,22.0,26.0,43,,,,,,,,,,,,,,,,,,,,,,,9,1
44,18.0,22.0,26.0,44,,,,,,,,,,,,,,,,,,,,,,,9,1
45,18.0,22.0,26.0,45,,,,,,,,,,,,,,,,,,,,,,,9,1
46,18.0,22.0,26.0,46,,,,,,,,,,,,,,,,,,,,,,,9,1
47,18.0,22.0,26.0,47,,,,,,,,,,,,,,,,,,,,,,,9,1
48,18.0,22.0,26.0,48,,,,,,,,,,,,,,,,,,,,,,,9,1
49,18.0,22.0,26.0,49,,,,,,,,,,,,,,,,,,,,,,,9,1
50,18.0,22.0,26.0,50,,,,,,,,,,,,,,,,,,,,,,,9,1
51,18.0,22.0,26.0,51,,,,,,,,,,,,,,,,,,,,,,,9,1
52,18.0,22.0,26.0,52,,,,,,,,,,,,,,,,,,,,,,,9,1
53,18.0,22.0,26.0,53,,,,,,,,,,,,,,,,,,,,,,,9,1
54,18.0,22.0,26.0,54,,,,,,,,,,,,,,,,,,,,,,,9,1
55,18.0,22.0,26.0,55,,,,,,,,,,,,,,,,,,,,,,,9,1
56,18.0,22.0,26.0,56,,,,,,,,,,,,,,,,,,,,,,,9,1
57,18.0,22.0,26.0,57,,,,,,,,,,,,,,,,,,,,,,,9,1
58,18.0,22.0,26.0,58,,,,,,,,,,,,,,,,,,,,,,,9,1
59,18.0,22.0,26.0,59,,,,,,,,,,,,,,,,,,,,,,,9,1
60,18.0,22.0,26.0,60,,,,,,,,,,,,,,,,,,,,,,,9,1
61,18.0,22.0,26.0,61,,,,,,,,,,,,,,,,,,,,,,,9,1
62,18.0,22.0,26.0,62,,,,,,,,,,,,,,,,,,,,,,,9,1
63,18.0,22.0,26.0,63,,,,,,,,,,,,,,,,,,,,,,,9,1
64,18.0,22.0,26.0,64,,,,,,,,,,,,,,,,,,,,,,,9,1
65,18.0,22.0,26.0,65,,,,,,,,,,,,,,,,,,,,,,,9,1
66,18.0,22.0,26.0,66,,,,,,,,,,,,,,,,,,,,,,,9,1
67,18.0,22.0,26.0,67,,,,,,,,,,,,,,,,,,,,,,,9,1
68,18.0,22.0,26.0,68,,,,,,,,,,,,,,,,,,,,,,,9,1
69,18.0,22.0,26.0,69,,,,,,,,,,,,,,,,,,,,,,,9,1
70,18.0,22.0,26.0,70,,,,,,,,,,,,,,,,,,,,,,,9,1
71,18.0,22.0,26.0,71,,,,,,,,,,,,,,,,,,,,,,,9,1
72,18.0,22.0,26.0,72,,,,,,,,,,,,,,,,,,,,,,,9,1
73,18.0,22.0,26.0,73,,,,,,,,,,,,,,,,,,,,,,,9,1
74,18.0,22.0,26.0,74,,,,,,,,,,,,,,,,,,,,,,,9,1
75,18.0,22.0,26.0,75,,,,,,,,,,,,,,,,,,,,,,,9,1
76,18.0,22.0,26.0,76,,,,,,,,,,,,,,,,,,,,,,,9,1
77,18.0,22.0,26.0,77,,,,,,,,,,,,,,,,,,,,,,,9,1
78,18.0,22.0,26.0,78,,,,,,,,,,,,,,,,,,,,,,,9,1
79,18.0,22.0,26.0,79,,,,,,,,,,,,,,,,,,,,,,,9,1
80,18.0,22.0,26.0,80,,,,,,,,,,,,,,,,,,,,,,,9,1
81,18.0,22.0,26.0,81,,,,,,,,,,,,,,,,,,,,,,,9,1
82,18.0,22.0,26.0,82,,,,,,,,,,,,,,,,,,,,,,,9,1
83,18.0,22.0,26.0,83,,,,,,,,,,,,,,,,,,,,,,,9,1
84,18.0,22.0,26.0,84,,,,,,,,,,,,,,,,,,,,,,,9,1
85,18.0,22.0,26.0,85,,,,,,,,,,,,,,,,,,,,,,,9,1
86,18.0,22.0,26.0,86,,,,,,,,,,,,,,,,,,,,,,,9,1
87,18.0,22.0,26.0,87,,,,,,,,,,,,,,,,,,,,,,,9,1
88,18.0,22.0,26.0,88,,,,,,,,,,,,,,,,,,,,,,,9,1
89,18.0,22.0,26.0,89,,,,,,,,,,,,,,,,,,,,,,,9,1
90,18.0,22.0,26.0,90,,,,,,,,,,,,,,,,,,,,,,,9,1
91,18.0,22.0,26.0,91,,,,,,,,,,,,,,,,,,,,,,,9,1
92,18.0,22.0,26.0,92,,,,,,,,,,,,,,,,,,,,,,,9,1
93,18.0,22.0,26.0,93,,,,,,,,,,,,,,,,,,,,,,,9,1
94,18.0,22.0,26.0,94,,,,,,,,,,,,,,,,,,,,,,,9,1
95,18.0,22.0,26.0,95,,,,,,,,,,,,,,,,,,,,,,,9,1
96,18.0,22.0,26.0,96,,,,,,,,,,,,,,,,,,,,,,,9,1
97,18.0,22.0,26.0,97,,,,,,,,,,,,,,,,,,,,,,,9,1
98,18.0,22.0,26.0,98,,,,,,,,,,,,,,,,,,,,,,,9,1
99,18.0,22.0,26.0,99,,,,,,,,,,,,,,,,,,,,,,,9,1
100,19.0,23.0,27.0,0,,,,,,,,,,,,,,,,,,,,,,,9,1
101,19.0,23.0,27.0,1,,,,,,,,,,,,,,,,,,,,,,,9,1
102,19.0,23.0,27.0,2,,,,,,,,,,,,,,,,,,,,,,,9,1
103,19.0,23.0,27.0,3,,,,,,,,,,,,,,,,,,,,,,,9,1
104,19.0,23.0,27.0,4,,,,,,,,,,,,,,,,,,,,,,,9,1
105,19.0,23.0,27.0,5,,,,,,,,,,,,,,,,,,,,,,,9,1
106,19.0,23.0,27.0,6,,,,,,,,,,,,,,,,,,,,,,,9,1
107,19.0,23.0,27.0,7,,,,,,,,,,,,,,,,,,,,,,,9,1
108,19.0,23.0,27.0,8,,,,,,,,,,,,,,,,,,,,,,,9,1
109,19.0,23.0,27.0,9,,,,,,,,,,,,,,,,,,,,,,,9,1
110,19.0,23.0,27.0,10,,,,,,,,,,,,,,,,,,,,,,,9,1
111,19.0,23.0,27.0,11,,,,,,,,,,,,,,,,,,,,,,,9,1
112,19.0,23.0,27.0,12,,,,,,,,,,,,,,,,,,,,,,,9,1
113,19.0,23.0,27.0,13,,,,,,,,,,,,,,,,,,,,,,,9,1
114,19.0,23.0,27.0,14,,,,,,,,,,,,,,,,,,,,,,,9,1
115,19.0,23.0,27.0,15,,,,,,,,,,,,,,,,,,,,,,,9,1
116,19.0,23.0,27.0,16,,,,,,,,,,,,,,,,,,,,,,,9,1
117,19.0,23.0,27.0,17,,,,,,,,,,,,,,,,,,,,,,,9,1
118,19.0,23.0,27.0,18,,,,,,,,,,,,,,,,,,,,,,,9,1
119,19.0,23.0,27.0,19,,,,,,,,,,,,,,,,,,,,,,,9,1
120,19.0,23.0,27.0,20,,,,,,,,,,,,,,,,,,,,,,,9,1
121,19.0,23.0,27.0,21,,,,,,,,,,,,,,,,,,,,,,,9,1
122,19.0,23.0,27.0,22,,,,,,,,,,,,,,,,,,,,,,,9,1
123,19.0,23.0,27.0,23,,,,,,,,,,,,,,,,,,,,,,,9,1
124,19.0,23.0,27.0,24,,,,,,,,,,,,,,,,,,,,,,,9,1
125,19.0,23.0,27.0,25,,,,,,,,,,,,,,,,,,,,,,,9,1
126,19.0,23.0,27.0,26,,,,,,,,,,,,,,,,,,,,,,,9,1
127,19.0,23.0,27.0,27,,,,,,,,,,,,,,,,,,,,,,,9,1
128,19.0,23.0,27.0,28,,,,,,,,,,,,,,,,,,,,,,,9,1
129,19.0,23.0,27.0,29,,,,,,,,,,,,,,,,,,,,,,,9,1
130,19.0,23.0,27.0,30,,,,,,,,,,,,,,,,,,,,,,,9,1
131,19.0,23.0,27.0,31,,,,,,,,,,,,,,,,,,,,,,,9,1
132,19.0,23.0,27.0,32,,,,,,,,,,,,,,,,,,,,,,,9,1
133,19.0,23.0,27.0,33,,,,,,,,,,,,,,,,,,,,,,,9,1
134,19.0,23.0,27.0,34,,,,,,,,,,,,,,,,,,,,,,,9,1
135,19.0,23.0,27.0,35,,,,,,,,,,,,,,,,,,,,,,,9,1
136,19.0,23.0,27.0,36,,,,,,,,,,,,,,,,,,,,,,,9,1
137,19.0,23.0,27.0,37,,,,,,,,,,,,,,,,,,,,,,,9,1
138,19.0,23.0,27.0,38,,,,,,,,,,,,,,,,,,,,,,,9,1
139,19.0,23.0,27.0,39,,,,,,,,,,,,,,,,,,,,,,,9,1
140,19.0,23.0,27.0,40,,,,,,,,,,,,,,,,,,,,,,,9,1
141,19.0,23.0,27.0,41,,,,,,,,,,,,,,,,,,,,,,,9,1
142,19.0,23.0,27.0,42,,,,,,,,,,,,,,,,,,,,,,,9,1
143,19.0,23.0,27.0,43,,,,,,,,,,,,,,,,,,,,,,,9,1
144,19.0,23.0,27.0,44,,,,,,,,,,,,,,,,,,,,,,,9,1
145,19.0,23.0,27.0,45,,,,,,,,,,,,,,,,,,,,,,,9,1
146,19.0,23.0,27.0,46,,,,,,,,,,,,,,,,,,,,,,,9,1
147,19.0,23.0,27.0,47,,,,,,,,,,,,,,,,,,,,,,,9,1
148,19.0,23.0,27.0,48,,,,,,,,,,,,,,,,,,,,,,,9,1
149,19.0,23.0,27.0,49,,,,,,,,,,,,,,,,,,,,,,,9,1
150,19.0,23.0,27.0,50,,,,,,,,,,,,,,,,,,,,,,,9,1
151,19.0,23.0,27.0,51,,,,,,,,,,,,,,,,,,,,,,,9,1
152,19.0,23.0,27.0,52,,,,,,,,,,,,,,,,,,,,,,,9,1
153,19.0,23.0,27.0,53,,,,,,,,,,,,,,,,,,,,,,,9,1
154,19.0,23.0,27.0,54,,,,,,,,,,,,,,,,,,,,,,,9,1
155,19.0,23.0,27.0,55,,,,,,,,,,,,,,,,,,,,,,,9,1
156,19.0,23.0,27.0,56,,,,,,,,,,,,,,,,,,,,,,,9,1
157,19.0,23.0,27.0,57,,,,,,,,,,,,,,,,,,,,,,,9,1
158,19.0,23.0,27.0,58,,,,,,,,,,,,,,,,,,,,,,,9,1
159,19.0,23.0,27.0,59,,,,,,,,,,,,,,,,,,,,,,,9,1
160,19.0,23.0,27.0,60,,,,,,,,,,,,,,,,,,,,,,,9,1
161,19.0,23.0,27.0,61,,,,,,,,,,,,,,,,,,,,,,,9,1
162,19.0,23.0,27.0,62,,,,,,,,,,,,,,,,,,,,,,,9,1
163,19.0,23.0,27.0,63,,,,,,,,,,,,,,,,,,,,,,,9,1
164,19.0,23.0,27.0,64,,,,,,,,,,,,,,,,,,,,,,,9,1
165,19.0,23.0,27.0,65,,,,,,,,,,,,,,,,,,,,,,,9,1
166,19.0,23.0,27.0,66,,,,,,,,,,,,,,,,,,,,,,,9,1
167,19.0,23.0,27.0,67,,,,,,,,,,,,,,,,,,,,,,,9,1
168,19.0,23.0,27.0,68,,,,,,,,,,,,,,,,,,,,,,,9,1
169,19.0,23.0,27.0,69,,,,,,,,,,,,,,,,,,,,,,,9,1
170,19.0,23.0,27.0,70,,,,,,,,,,,,,,,,,,,,,,,9,1
171,19.0,23.0,27.0,71,,,,,,,,,,,,,,,,,,,,,,,9,1
172,19.0,23.0,27.0,72,,,,,,,,,,,,,,,,,,,,,,,9,1
173,19.0,23.0,27.0,73,,,,,,,,,,,,,,,,,,,,,,,9,1
174,19.0,23.0,27.0,74,,,,,,,,,,,,,,,,,,,,,,,9,1
175,19.0,23.0,27.0,75,,,,,,,,,,,,,,,,,,,,,,,9,1
176,19.0,23.0,27.0,76,,,,,,,,,,,,,,,,,,,,,,,9,1
177,19.0,23.0,27.0,77,,,,,,,,,,,,,,,,,,,,,,,9,1
178,19.0,23.0,27.0,78,,,,,,,,,,,,,,,,,,,,,,,9,1
179,19.0,23.0,27.0,79,,,,,,,,,,,,,,,,,,,,,,,9,1
180,19.0,23.0,27.0,80,,,,,,,,,,,,,,,,,,,,,,,9,1
181,19.0,23.0,27.0,81,,,,,,,,,,,,,,,,,,,,,,,9,1
182,19.0,23.0,27.0,82,,,,,,,,,,,,,,,,,,,,,,,9,1
183,19.0,23.0,27.0,83,,,,,,,,,,,,,,,,,,,,,,,9,1
184,19.0,23.0,27.0,84,,,,,,,,,,,,,,,,,,,,,,,9,1
185,19.0,23.0,27.0,85,,,,,,,,,,,,,,,,,,,,,,,9,1
186,19.0,23.0,27.0,86,,,,,,,,,,,,,,,,,,,,,,,9,1
187,19.0,23.0,27.0,87,,,,,,,,,,,,,,,,,,,,,,,9,1
188,19.0,23.0,27.0,88,,,,,,,,,,,,,,,,,,,,,,,9,1
189,19.0,23.0,27.0,89,,,,,,,,,,,,,,,,,,,,,,,9,1
190,19.0,23.0,27.0,90,,,,,,,,,,,,,,,,,,,,,,,9,1
191,19.0,23.0,27.0,91,,,,,,,,,,,,,,,,,,,,,,,9,1
192,19.0,23.0,27.0,92,,,,,,,,,,,,,,,,,,,,,,,9,1
193,19.0,23.0,27.0,93,,,,,,,,,,,,,,,,,,,,,,,9,1
194,19.0,23.0,27.0,94,,,,,,,,,,,,,,,,,,,,,,,9,1
195,19.0,23.0,27.0,95,,,,,,,,,,,,,,,,,,,,,,,9,1
196,19.0,23.0,27.0,96,,,,,,,,,,,,,,,,,,,,,,,9,1
197,19.0,23.0,27.0,97,,,,,,,,,,,,,,,,,,,,,,,9,1
198,19.0,23.0,27.0,98,,,,,,,,,,,,,,,,,,,,,,,9,1
199,19.0,23.0,27.0,99,,,,,,,,,,,,,,,,,,,,,,,9,1
200,20.0,24.0,28.0,0,,,,,,,,,,,,,,,,,,,,,,,9,1
201,20.0,24.0,28.0,1,,,,,,,,,,,,,,,,,,,,,,,9,1
202,20.0,24.0,28.0,2,,,,,,,,,,,,,,,,,,,,,,,9,1
203,20.0,24.0,28.0,3,,,,,,,,,,,,,,,,,,,,,,,9,1
204,20.0,24.0,28.0,4,,,,,,,,,,,,,,,,,,,,,,,9,1
205,20.0,24.0,28.0,5,,,,,,,,,,,,,,,,,,,,,,,9,1
206,20.0,24.0,28.0,6,,,,,,,,,,,,,,,,,,,,,,,9,1
207,20.0,24.0,28.0,7,,,,,,,,,,,,,,,,,,,,,,,9,1
208,20.0,24.0,28.0,8,,,,,,,,,,,,,,,,,,,,,,,9,1
209,20.0,24.0,28.0,9,,,,,,,,,,,,,,,,,,,,,,,9,1
210,20.0,24.0,28.0,10,,,,,,,,,,,,,,,,,,,,,,,9,1
211,20.0,24.0,28.0,11,,,,,,,,,,,,,,,,,,,,,,,9,1
212,20.0,24.0,28.0,12,,,,,,,,,,,,,,,,,,,,,,,9,1
213,20.0,24.0,28.0,13,,,,,,,,,,,,,,,,,,,,,,,9,1
214,20.0,24.0,28.0,14,,,,,,,,,,,,,,,,,,,,,,,9,1
215,20.0,24.0,28.0,15,,,,,,,,,,,,,,,,,,,,,,,9,1
216,20.0,24.0,28.0,16,,,,,,,,,,,,,,,,,,,,,,,9,1
217,20.0,24.0,28.0,17,,,,,,,,,,,,,,,,,,,,,,,9,1
218,20.0,24.0,28.0,18,,,,,,,,,,,,,,,,,,,,,,,9,1
219,20.0,24.0,28.0,19,,,,,,,,,,,,,,,,,,,,,,,9,1
220,20.0,24.0,28.0,20,,,,,,,,,,,,,,,,,,,,,,,9,1
221,20.0,24.0,28.0,21,,,,,,,,,,,,,,,,,,,,,,,9,1
222,20.0,24.0,28.0,22,,,,,,,,,,,,,,,,,,,,,,,9,1
223,20.0,24.0,28.0,23,,,,,,,,,,,,,,,,,,,,,,,9,1
224,20.0,24.0,28.0,24,,,,,,,,,,,,,,,,,,,,,,,9,1
225,20.0,24.0,28.0,25,,,,,,,,,,,,,,,,,,,,,,,9,1
226,20.0,24.0,28.0,26,,,,,,,,,,,,,,,,,,,,,,,9,1
227,20.0,24.0,28.0,27,,,,,,,,,,,,,,,,,,,,,,,9,1
228,20.0,24.0,28.0,28,,,,,,,,,,,,,,,,,,,,,,,9,1
229,20.0,24.0,28.0,29,,,,,,,,,,,,,,,,,,,,,,,9,1
230,20.0,24.0,28.0,30,,,,,,,,,,,,,,,,,,,,,,,9,1
231,20.0,24.0,28.0,31,,,,,,,,,,,,,,,,,,,,,,,9,1
232,20.0,24.0,28.0,32,,,,,,,,,,,,,,,,,,,,,,,9,1
233,20.0,24.0,28.0,33,,,,,,,,,,,,,,,,,,,,,,,9,1
234,20.0,24.0,28.0,34,,,,,,,,,,,,,,,,,,,,,,,9,1
235,20.0,24.0,28.0,35,,,,,,,,,,,,,,,,,,,,,,,9,1
236,20.0,24.0,28.0,36,,,,,,,,,,,,,,,,,,,,,,,9,1
237,20.0,24.0,28.0,37,,,,,,,,,,,,,,,,,,,,,,,9,1
238,20.0,24.0,28.0,38,,,,,,,,,,,,,,,,,,,,,,,9,1
239,20.0,24.0,28.0,39,,,,,,,,,,,,,,,,,,,,,,,9,1
240,20.0,24.0,28.0,40,,,,,,,,,,,,,,,,,,,,,,,9,1
241,20.0,24.0,28.0,41,,,,,,,,,,,,,,,,,,,,,,,9,1
242,20.0,24.0,28.0,42,,,,,,,,,,,,,,,,,,,,,,,9,1
243,20.0,24.0,28.0,43,,,,,,,,,,,,,,,,,,,,,,,9,1
244,20.0,24.0,28.0,44,,,,,,,,,,,,,,,,,,,,,,,9,1
245,20.0,24.0,28.0,45,,,,,,,,,,,,,,,,,,,,,,,9,1
246,20.0,24.0,28.0,46,,,,,,,,,,,,,,,,,,,,,,,9,1
247,20.0,24.0,28.0,47,,,,,,,,,,,,,,,,,,,,,,,9,1
248,20.0,24.0,28.0,48,,,,,,,,,,,,,,,,,,,,,,,9,1
249,20.0,24.0,28.0,49,,,,,,,,,,,,,,,,,,,,,,,9,1
250,20.0,24.0,28.0,50,,,,,,,,,,,,,,,,,,,,,,,9,1
251,20.0,24.0,28.0,51,,,,,,,,,,,,,,,,,,,,,,,9,1
252,20.0,24.0,28.0,52,,,,,,,,,,,,,,,,,,,,,,,9,1
253,20.0,24.0,28.0,53,,,,,,,,,,,,,,,,,,,,,,,9,1
254,20.0,24.0,28.0,54,,,,,,,,,,,,,,,,,,,,,,,9,1
255,20.0,24.0,28.0,55,,,,,,,,,,,,,,,,,,,,,,,9,1
256,20.0,24.0,28.0,56,,,,,,,,,,,,,,,,,,,,,,,9,1
257,20.0,24.0,28.0,57,,,,,,,,,,,,,,,,,,,,,,,9,1
258,20.0,24.0,28.0,58,,,,,,,,,,,,,,,,,,,,,,,9,1
259,20.0,24.0,28.0,59,,,,,,,,,,,,,,,,,,,,,,,9,1
260,20.0,24.0,28.0,60,,,,,,,,,,,,,,,,,,,,,,,9,1
261,20.0,24.0,28.0,61,,,,,,,,,,,,,,,,,,,,,,,9,1
262,20.0,24.0,28.0,62,,,,,,,,,,,,,,,,,,,,,,,9,1
263,20.0,24.0,28.0,63,,,,,,,,,,,,,,,,,,,,,,,9,1
264,20.0,24.0,28.0,64,,,,,,,,,,,,,,,,,,,,,,,9,1
265,20.0,24.0,28.0,65,,,,,,,,,,,,,,,,,,,,,,,9,1
266,20.0,24.0,28.0,66,,,,,,,,,,,,,,,,,,,,,,,9,1
267,20.0,24.0,28.0,67,,,,,,,,,,,,,,,,,,,,,,,9,1
268,20.0,24.0,28.0,68,,,,,,,,,,,,,,,,,,,,,,,9,1
269,20.0,24.0,28.0,69,,,,,,,,,,,,,,,,,,,,,,,9,1
270,20.0,24.0,28.0,70,,,,,,,,,,,,,,,,,,,,,,,9,1
271,20.0,24.0,28.0,71,,,,,,,,,,,,,,,,,,,,,,,9,1
272,20.0,24.0,28.0,72,,,,,,,,,,,,,,,,,,,,,,,9,1
273,20.0,24.0,28.0,73,,,,,,,,,,,,,,,,,,,,,,,9,1
274,20.0,24.0,28.0,74,,,,,,,,,,,,,,,,,,,,,,,9,1
275,20.0,24.0,28.0,75,,,,,,,,,,,,,,,,,,,,,,,9,1
276,20.0,24.0,28.0,76,,,,,,,,,,,,,,,,,,,,,,,9,1
277,20.0,24.0,28.0,77,,,,,,,,,,,,,,,,,,,,,,,9,1
278,20.0,24.0,28.0,78,,,,,,,,,,,,,,,,,,,,,,,9,1
279,20.0,24.0,28.0,79,,,,,,,,,,,,,,,,,,,,,,,9,1
280,20.0,24.0,28.0,80,,,,,,,,,,,,,,,,,,,,,,,9,1
281,20.0,24.0,28.0,81,,,,,,,,,,,,,,,,,,,,,,,9,1
282,20.0,24.0,28.0,82,,,,,,,,,,,,,,,,,,,,,,,9,1
283,20.0,24.0,28.0,83,,,,,,,,,,,,,,,,,,,,,,,9,1
284,20.0,24.0,28.0,84,,,,,,,,,,,,,,,,,,,,,,,9,1
285,20.0,24.0,28.0,85,,,,,,,,,,,,,,,,,,,,,,,9,1
286,20.0,24.0,28.0,86,,,,,,,,,,,,,,,,,,,,,,,9,1
287,20.0,24.0,28.0,87,,,,,,,,,,,,,,,,,,,,,,,9,1
288,20.0,24.0,28.0,88,,,,,,,,,,,,,,,,,,,,,,,9,1
289,20.0,24.0,28.0,89,,,,,,,,,,,,,,,,,,,,,,,9,1
290,20.0,24.0,28.0,90,,,,,,,,,,,,,,,,,,,,,,,9,1
291,20.0,24.0,28.0,91,,,,,,,,,,,,,,,,,,,,,,,9,1
292,20.0,24.0,28.0,92,,,,,,,,,,,,,,,,,,,,,,,9,1
293,20.0,24.0,28.0,93,,,,,,,,,,,,,,,,,,,,,,,9,1
294,20.0,24.0,28.0,94,,,,,,,,,,,,,,,,,,,,,,,9,1
295,20.0,24.0,28.0,95,,,,,,,,,,,,,,,,,,,,,,,9,1
296,20.0,24.0,28.0,96,,,,,,,,,,,,,,,,,,,,,,,9,1
297,20.0,24.0,28.0,97,,,,,,,,,,,,,,,,,,,,,,,9,1
298,20.0,24.0,28.0,98,,,,,,,,,,,,,,,,,,,,,,,9,1
299,20.0,24.0,28.0,99,,,,,,,,,,,,,,,,,,,,,,,9,1
300,21.0,25.0,29.0,0,,,,,,,,,,,,,,,,,,,,,,,9,1
301,21.0,25.0,29.0,1,,,,,,,,,,,,,,,,,,,,,,,9,1
302,21.0,25.0,29.0,2,,,,,,,,,,,,,,,,,,,,,,,9,1
303,21.0,25.0,29.0,3,,,,,,,,,,,,,,,,,,,,,,,9,1
304,21.0,25.0,29.0,4,,,,,,,,,,,,,,,,,,,,,,,9,1
305,21.0,25.0,29.0,5,,,,,,,,,,,,,,,,,,,,,,,9,1
306,21.0,25.0,29.0,6,,,,,,,,,,,,,,,,,,,,,,,9,1
307,21.0,25.0,29.0,7,,,,,,,,,,,,,,,,,,,,,,,9,1
308,21.0,25.0,29.0,8,,,,,,,,,,,,,,,,,,,,,,,9,1
309,21.0,25.0,29.0,9,,,,,,,,,,,,,,,,,,,,,,,9,1
310,21.0,25.0,29.0,10,,,,,,,,,,,,,,,,,,,,,,,9,1
311,21.0,25.0,29.0,11,,,,,,,,,,,,,,,,,,,,,,,9,1
312,21.0,25.0,29.0,12,,,,,,,,,,,,,,,,,,,,,,,9,1
313,21.0,25.0,29.0,13,,,,,,,,,,,,,,,,,,,,,,,9,1
314,21.0,25.0,29.0,14,,,,,,,,,,,,,,,,,,,,,,,9,1
315,21.0,25.0,29.0,15,,,,,,,,,,,,,,,,,,,,,,,9,1
316,21.0,25.0,29.0,16,,,,,,,,,,,,,,,,,,,,,,,9,1
317,21.0,25.0,29.0,17,,,,,,,,,,,,,,,,,,,,,,,9,1
318,21.0,25.0,29.0,18,,,,,,,,,,,,,,,,,,,,,,,9,1
319,21.0,25.0,29.0,19,,,,,,,,,,,,,,,,,,,,,,,9,1
320,21.0,25.0,29.0,20,,,,,,,,,,,,,,,,,,,,,,,9,1
321,21.0,25.0,29.0,21,,,,,,,,,,,,,,,,,,,,,,,9,1
322,21.0,25.0,29.0,22,,,,,,,,,,,,,,,,,,,,,,,9,1
323,21.0,25.0,29.0,23,,,,,,,,,,,,,,,,,,,,,,,9,1
324,21.0,25.0,29.0,24,,,,,,,,,,,,,,,,,,,,,,,9,1
